2050,1045678903,2050
1474,1045456564,1474
866,1045186593,866
1736,1045546047,1736
1009,1045266160,1009
146,1044297318,146
267,1044638749,267
77,1043987329,77
1823,1045582030,1823
211,1044448350,211
1477,1045456771,1477
1751,1045553108,1751
1190,1045344452,1190
940,1045237036,940
1938,1045615794,1938
448,1044849628,448
1268,1045365342,1268
1776,1045560663,1776
915,1045233300,915
2233,1045743020,2233
1260,1045361037,1260
1505,1045468095,1505
370,1044780959,370
470,1044861783,470
1141,1045314314,1141
1427,1045433256,1427
1381,1045415692,1381
1913,1045606939,1913
554,1044938750,554
315,1044709075,315
1257,1045360853,1257
1695,1045520156,1695
1670,1045505212,1670
1111,1045304791,1111
1613,1045489344,1613
1464,1045452503,1464
2102,1045697315,2102
823,1045154238,823
2291,1045757105,2291
1095,1045301946,1095
228,1044521948,228
604,1044970243,604
1281,1045367953,1281
2110,1045698576,2110
1562,1045480969,1562
2319,1045767117,2319
1927,1045609361,1927
14,1043402785,14
897,1045218598,897
467,1044855531,467
1160,1045327231,1160
1125,1045308478,1125
773,1045114383,773
263,1044638123,263
381,1044790439,381
1870,1045594176,1870
1657,1045504133,1657
786,1045125403,786
704,1045034546,704
1967,1045641581,1967
762,1045110355,762
375,1044789966,375
2145,1045711485,2145
2034,1045677283,2034
1072,1045298651,1072
1996,1045655586,1996
2070,1045681675,2070
1958,1045632120,1958
655,1045014297,655
1901,1045602170,1901
64,1043930362,64
876,1045188547,876
1232,1045351627,1232
128,1044269494,128
1109,1045302453,1109
1431,1045433256,1431
1692,1045516919,1692
857,1045180870,857
491,1044880223,491
168,1044363196,168
1781,1045562364,1781
11,1043402767,11
1687,1045516588,1687
192,1044407002,192
1157,1045324904,1157
1170,1045333202,1170
1647,1045495205,1647
291,1044688877,291
2220,1045738337,2220
1610,1045488593,1610
681,1045023664,681
327,1044730246,327
911,1045231642,911
2296,1045757611,2296
2283,1045756410,2283
2265,1045750612,2265
1622,1045493359,1622
355,1044771169,355
521,1044897718,521
349,1044769132,349
2275,1045754969,2275
2157,1045719451,2157
782,1045125403,782
1800,1045573947,1800
2062,1045680577,2062
1717,1045533758,1717
131,1044269494,131
2117,1045699348,2117
1864,1045593599,1864
135,1044271868,135
744,1045100798,744
240,1044553439,240
313,1044707198,313
1372,1045413526,1372
1604,1045486995,1604
407,1044813117,407
901,1045218598,901
269,1044650862,269
417,1044820175,417
422,1044831955,422
802,1045138555,802
862,1045181453,862
1599,1045486382,1599
996,1045260173,996
815,1045147623,815
1046,1045279551,1046
1082,1045299669,1082
252,1044589232,252
860,1045181453,860
1070,1045291850,1070
1601,1045486382,1601
1514,1045468544,1514
1931,1045609361,1931
1099,1045302047,1099
489,1044864943,489
1385,1045415692,1385
1581,1045481985,1581
308,1044704534,308
1925,1045609290,1925
731,1045080370,731
18,1043402785,18
1843,1045585978,1843
1941,1045615887,1941
109,1044123448,109
1024,1045269489,1024
1091,1045301946,1091
1850,1045588543,1850
1488,1045461511,1488
319,1044725095,319
2188,1045728189,2188
2196,1045728214,2196
2040,1045677572,2040
2314,1045761545,2314
629,1044999719,629
1397,1045419344,1397
1743,1045548723,1743
1999,1045655586,1999
388,1044797607,388
2206,1045731418,2206
885,1045196855,885
662,1045017350,662
1626,1045493359,1626
154,1044334640,154
833,1045165699,833
548,1044923263,548
2131,1045703148,2131
2211,1045732786,2211
699,1045033048,699
1016,1045268293,1016
1714,1045524027,1714
1663,1045504875,1663
413,1044819242,413
677,1045023344,677
836,1045165699,836
1620,1045491776,1620
635,1045001090,635
1308,1045385330,1308
1001,1045261977,1001
1993,1045655459,1993
2165,1045722507,2165
1120,1045307931,1120
1962,1045635023,1962
532,1044910123,532
1236,1045351652,1236
1904,1045602986,1904
1777,1045562364,1777
150,1044300051,150
258,1044589406,258
953,1045241431,953
890,1045212403,890
990,1045259468,990
1060,1045284904,1060
357,1044772419,357
1798,1045570669,1798
649,1045013883,649
1746,1045551724,1746
2300,1045758137,2300
304,1044704534,304
799,1045130515,799
376,1044790001,376
1247,1045354249,1247
779,1045122521,779
1805,1045577527,1805
580,1044953624,580
2192,1045728189,2192
301,1044698086,301
106,1044107651,106
840,1045170563,840
1211,1045348061,1211
1027,1045272701,1027
236,1044527090,236
1302,1045384231,1302
1481,1045460719,1481
2134,1045704363,2134
477,1044863124,477
1673,1045508755,1673
1732,1045543530,1732
1704,1045522967,1704
33,1043565691,33
2173,1045723355,2173
287,1044682407,287
1336,1045399008,1336
1515,1045468872,1515
7,1043397459,7
1700,1045521656,1700
455,1044853098,455
57,1043817906,57
177,1044387921,177
787,1045125754,787
849,1045178271,849
511,1044896146,511
1857,1045590166,1857
1291,1045380204,1291
574,1044944674,574
1499,1045463362,1499
2168,1045723239,2168
2009,1045657358,2009
1974,1045647851,1974
39,1043608482,39
31,1043562035,31
1163,1045330340,1163
2186,1045725925,2186
1051,1045280711,1051
1891,1045601612,1891
161,1044348163,161
845,1045175503,845
88,1044042244,88
827,1045164703,827
881,1045195481,881
1134,1045314191,1134
2075,1045683252,2075
1739,1045546047,1739
1629,1045493882,1629
1831,1045584268,1831
976,1045251618,976
2068,1045681492,2068
666,1045020620,666
2098,1045696657,2098
478,1044863839,478
202,1044417566,202
854,1045180169,854
1828,1045584095,1828
1153,1045321773,1153
970,1045246222,970
2114,1045699221,2114
2012,1045657408,2012
435,1044846316,435
1784,1045568348,1784
172,1044367519,172
1117,1045307826,1117
1131,1045310980,1131
545,1044917206,545
69,1043937480,69
392,1044804097,392
61,1043899828,61
712,1045034667,712
250,1044583004,250
2309,1045761123,2309
1265,1045363331,1265
1769,1045558134,1769
1079,1045299503,1079
2058,1045680516,2058
1360,1045407232,1360
25,1043506302,25
1324,1045393477,1324
1655,1045495328,1655
2030,1045671883,2030
49,1043747228,49
215,1044458000,215
331,1044731826,331
1065,1045288166,1065
1727,1045541095,1727
1350,1045406109,1350
1920,1045608236,1920
611,1044988356,611
933,1045234876,933
1328,1045393477,1328
1981,1045652705,1981
1038,1045275048,1038
1873,1045596448,1873
1274,1045365533,1274
1530,1045473347,1530
758,1045107350,758
2213,1045732931,2213
1128,1045310980,1128
1216,1045350187,1216
431,1044846301,431
1407,1045422574,1407
1755,1045556104,1755
1877,1045596448,1877
1433,1045438020,1433
755,1045104966,755
567,1044943868,567
2269,1045754011,2269
247,1044583004,247
1839,1045585978,1839
1415,1045425542,1415
2258,1045748248,2258
1529,1045473347,1529
1273,1045365533,1273
2257,1045748248,2257
1847,1045586641,1847
176,1044367519,176
1980,1045652705,1980
1910,1045604603,1910
19,1043495702,19
1789,1045570474,1789
102,1044104207,102
1425,1045431640,1425
616,1044993053,616
1221,1045350419,1221
1285,1045372296,1285
2094,1045692163,2094
612,1044988356,612
589,1044955341,589
2055,1045679123,2055
73,1043937480,73
599,1044968489,599
216,1044458000,216
692,1045028764,692
323,1044730246,323
1261,1045361037,1261
244,1044575304,244
1951,1045618119,1951
2305,1045758137,2305
2044,1045678297,2044
45,1043650580,45
1682,1045512636,1682
720,1045041605,720
961,1045241826,961
515,1044896485,515
98,1044100897,98
1495,1045463362,1495
1331,1045394164,1331
2136,1045705706,2136
2067,1045681492,2067
1412,1045425068,1412
2262,1045748611,2262
1320,1045390166,1320
1039,1045278747,1039
1228,1045351274,1228
563,1044942715,563
1722,1045535889,1722
2019,1045664346,2019
1403,1045421406,1403
2198,1045730799,2198
284,1044677094,284
2281,1045756299,2281
1105,1045302453,1105
1897,1045602170,1897
519,1044896485,519
906,1045224300,906
1450,1045443230,1450
1835,1045585905,1835
164,1044361617,164
1793,1045570482,1793
274,1044652547,274
646,1045005815,646
312,1044707198,312
1440,1045438202,1440
1214,1045348061,1214
1225,1045350419,1225
1503,1045464047,1503
206,1044429906,206
687,1045028393,687
1363,1045411293,1363
1207,1045347222,1207
1342,1045404382,1342
903,1045221605,903
425,1044843918,425
2172,1045723355,2172
714,1045036517,714
1987,1045653591,1987
1482,1045460719,1482
1366,1045411403,1366
380,1044790001,380
1220,1045350187,1220
140,1044279832,140
1809,1045577527,1809
1733,1045543530,1733
427,1044846301,427
1089,1045301128,1089
2226,1045739279,2226
1137,1045314314,1137
91,1044078197,91
1242,1045351826,1242
1960,1045634599,1960
700,1045033048,700
929,1045234819,929
1709,1045523926,1709
1638,1045494090,1638
1587,1045483038,1587
409,1044819242,409
398,1044808556,398
751,1045102327,751
497,1044880929,497
1772,1045560663,1772
919,1045233300,919
608,1044982114,608
1356,1045406821,1356
768,1045111305,768
1030,1045274788,1030
1644,1045494393,1644
696,1045032333,696
576,1044948773,576
1305,1045385330,1305
1801,1045573947,1801
1945,1045617280,1945
986,1045258842,986
1580,1045481985,1580
348,1044769132,348
587,1044954717,587
143,1044285284,143
1887,1045601612,1887
53,1043749860,53
2182,1045724759,2182
1178,1045341043,1178
1370,1045411403,1370
1633,1045493963,1633
535,1044913099,535
1315,1045388760,1315
404,1044809898,404
1204,1045346859,1204
2310,1045761545,2310
937,1045237036,937
365,1044774869,365
1742,1045548723,1742
2150,1045716476,2150
872,1045188109,872
1149,1045321693,1149
1181,1045341232,1181
1466,1045453249,1466
2316,1045764509,2316
384,1044790439,384
922,1045233442,922
122,1044160600,122
1489,1045461511,1489
1444,1045438837,1444
281,1044670345,281
732,1045080370,732
670,1045021816,670
443,1044848909,443
223,1044517180,223
1547,1045478180,1547
451,1044850586,451
1419,1045425917,1419
708,1045034667,708
1880,1045598437,1880
2161,1045722461,2161
185,1044389855,185
2003,1045655611,2003
1868,1045593599,1868
742,1045090378,742
1101,1045302410,1101
967,1045246078,967
1055,1045282425,1055
1167,1045333202,1167
730,1045048202,730
1516,1045468872,1516
343,1044766839,343
136,1044271868,136
1034,1045275048,1034
1883,1045599241,1883
894,1045218059,894
1389,1045416099,1389
2026,1045671817,2026
1566,1045481175,1566
1298,1045382014,1298
2017,1045657799,2017
296,1044689408,296
1577,1045481868,1577
540,1044914830,540
1955,1045632120,1955
1764,1045557193,1764
484,1044864736,484
259,1044638123,259
2142,1045710634,2142
23,1043495702,23
982,1045254741,982
199,1044412792,199
825,1045157743,825
1313,1045387051,1313
846,1045175503,846
1893,1045602125,1893
1859,1045591004,1859
82,1044027229,82
2230,1045742100,2230
514,1044896146,514
1347,1045405868,1347
125,1044214000,125
1470,1045453249,1470
822,1045154238,822
68,1043930362,68
1975,1045647851,1975
1294,1045380204,1294
2071,1045681675,2071
1679,1045510294,1679
724,1045048091,724
1813,1045577561,1813
1252,1045358739,1252
502,1044884674,502
2106,1045697315,2106
400,1044809898,400
1666,1045505212,1666
763,1045110355,763
464,1044855531,464
112,1044123448,112
2241,1045746374,2241
2290,1045756544,2290
830,1045164703,830
2251,1045747332,2251
1816,1045578379,1816
1557,1045480931,1557
1277,1045367953,1277
813,1045143944,813
1551,1045478376,1551
507,1044884849,507
956,1045241545,956
1535,1045477459,1535
2237,1045743020,2237
528,1044910123,528
809,1045139541,809
2140,1045705706,2140
1476,1045456771,1476
189,1044392363,189
224,1044520426,224
1271,1045365342,1271
1572,1045481434,1572
340,1044760560,340
2051,1045678903,2051
2023,1045664346,2023
658,1045014900,658
115,1044154993,115
947,1045240995,947
2245,1045746742,2245
1493,1045462001,1493
735,1045080937,735
1013,1045266709,1013
1934,1045612863,1934
556,1044942087,556
1761,1045556364,1761
2249,1045747129,2249
1194,1045345929,1194
1526,1045473268,1526
1520,1045471787,1520
1762,1045556364,1762
461,1044855059,461
626,1044996076,626
438,1044847509,438
1377,1045413825,1377
943,1045238762,943
674,1045021816,674
41,1043650580,41
794,1045128766,794
1453,1045447604,1453
2076,1045683252,2076
1394,1045416950,1394
1133,1045314191,1133
1871,1045594176,1871
1720,1045533758,1720
1623,1045493359,1623
354,1044771169,354
1500,1045464047,1500
1656,1045504133,1656
1159,1045327231,1159
2234,1045743020,2234
774,1045114383,774
656,1045014297,656
129,1044269494,129
1231,1045351627,1231
1250,1045358739,1250
471,1044861783,471
1858,1045591004,1858
1073,1045298651,1073
1694,1045520156,1694
1669,1045505212,1669
1912,1045606939,1912
555,1044938750,555
1258,1045360853,1258
865,1045186593,865
1473,1045456564,1473
1110,1045304791,1110
1693,1045516919,1693
1614,1045489344,1614
1928,1045609361,1928
486,1044864943,486
2109,1045698576,2109
13,1043402767,13
1561,1045480969,1561
898,1045218598,898
12,1043402767,12
682,1045023664,682
525,1044908245,525
1506,1045468095,1506
307,1044704534,307
1353,1045406821,1353
1126,1045308478,1126
362,1044774869,362
1900,1045602170,1900
65,1043930362,65
875,1045188547,875
1584,1045483038,1584
1349,1045406109,1349
1936,1045612863,1936
389,1044797607,389
2035,1045677283,2035
408,1044813117,408
76,1043987329,76
2103,1045697315,2103
1465,1045452503,1465
1822,1045582030,1822
738,1045080937,738
2049,1045678903,2049
266,1044638749,266
314,1044709075,314
2299,1045757611,2299
2088,1045689513,2088
1191,1045344452,1191
447,1044849628,447
1269,1045365342,1269
481,1044863839,481
1939,1045615794,1939
747,1045100798,747
416,1044820175,416
807,1045139541,807
1760,1045556364,1760
859,1045181453,859
1752,1045553108,1752
229,1044521948,229
2176,1045723355,2176
1092,1045301946,1092
1849,1045588543,1849
1942,1045615887,1942
1023,1045269489,1023
1749,1045551724,1749
1487,1045461511,1487
1384,1045415692,1384
371,1044780959,371
1924,1045609290,1924
1842,1045585978,1842
2207,1045731418,2207
596,1044968142,596
2197,1045728214,2197
320,1044725095,320
2313,1045761545,2313
1398,1045419344,1398
1309,1045385330,1309
2041,1045677572,2041
28,1043562035,28
147,1044297318,147
743,1045100798,743
652,1045014297,652
241,1044553439,241
1605,1045486995,1605
1083,1045299669,1083
1611,1045488593,1611
816,1045147623,816
1648,1045495205,1648
803,1045138555,803
99,1044104207,99
350,1044769132,350
522,1044897718,522
2274,1045754969,2274
2158,1045719451,2158
705,1045034546,705
2266,1045750612,2266
910,1045231642,910
2295,1045757611,2295
1575,1045481868,1575
1582,1045481985,1582
1187,1045341471,1187
2322,1045767117,2322
1150,1045321773,1150
2116,1045699348,2116
1674,1045508755,1674
1997,1045655586,1997
318,1044709075,318
1998,1045655586,1998
620,1044995614,620
1716,1045533758,1716
130,1044269494,130
2189,1045728189,2189
2063,1045680577,2063
492,1044880223,492
858,1045180870,858
233,1044527090,233
1430,1045433256,1430
839,1045170563,839
998,1045261977,998
1513,1045468544,1513
253,1044589232,253
1071,1045291850,1071
242,1044575304,242
995,1045260173,995
2221,1045738337,2221
1600,1045486382,1600
861,1045181453,861
1156,1045324904,1156
1984,1045652705,1984
1688,1045516588,1688
191,1044407002,191
636,1045001090,636
1621,1045491776,1621
2133,1045704363,2133
1480,1045460719,1480
1003,1045264614,1003
991,1045259468,991
1061,1045284904,1061
1539,1045477615,1539
6,1043397459,6
952,1045241431,952
1701,1045521656,1701
2284,1045756410,2284
2242,1045746742,2242
1607,1045488593,1607
288,1044682407,288
1235,1045351652,1235
1335,1045399008,1335
1963,1045635023,1963
850,1045178271,850
2301,1045758137,2301
2048,1045678297,2048
579,1044948773,579
800,1045130515,800
1973,1045647851,1973
2169,1045723239,2169
1745,1045551724,1745
648,1045013883,648
2210,1045732786,2210
105,1044107651,105
581,1044953624,581
300,1044698086,300
1028,1045272701,1028
778,1045122521,778
585,1044954717,585
844,1045175503,844
1806,1045577527,1806
1119,1045307931,1119
32,1043565691,32
1002,1045261977,1002
1994,1045655459,1994
171,1044363196,171
1703,1045522967,1703
1662,1045504875,1662
237,1044527090,237
1303,1045384231,1303
676,1045023344,676
151,1044300051,151
1778,1045562364,1778
17,1043402785,17
1098,1045302047,1098
759,1045107350,759
601,1044970243,601
571,1044944674,571
1874,1045596448,1874
1905,1045602986,1905
1758,1045556104,1758
914,1045231642,914
333,1044753275,333
1827,1045584095,1827
1966,1045635023,1966
1116,1045307826,1116
2217,1045732931,2217
2154,1045719451,2154
886,1045196855,886
1045,1045279551,1045
2130,1045703148,2130
393,1044804097,393
1713,1045524027,1713
2033,1045671883,2033
925,1045234402,925
1199,1045346056,1199
1248,1045354249,1248
832,1045165699,832
549,1044923263,549
1738,1045546047,1738
1630,1045493882,1630
1919,1045608236,1919
610,1044988356,610
932,1045234876,932
639,1045003409,639
1728,1045541095,1728
2166,1045722507,2166
26,1043506302,26
2223,1045739279,2223
48,1043747228,48
916,1045233300,916
853,1045180169,853
891,1045212403,891
667,1045020620,667
1783,1045568348,1783
210,1044448350,210
299,1044689408,299
436,1044846316,436
2093,1045692163,2093
1132,1045310980,1132
2054,1045679123,2054
155,1044334640,155
278,1044670345,278
2013,1045657408,2013
661,1045017350,661
788,1045125754,788
2113,1045699221,2113
1660,1045504133,1660
2308,1045761123,2308
1264,1045363331,1264
1768,1045558134,1768
2059,1045680516,2059
544,1044917206,544
2187,1045725925,2187
711,1045034667,711
1135,1045314191,1135
880,1045195481,880
1830,1045584268,1830
476,1044863124,476
975,1045251618,975
2084,1045688690,2084
2069,1045681492,2069
1066,1045288166,1066
87,1044042244,87
330,1044731826,330
2029,1045671883,2029
1375,1045413526,1375
468,1044855531,468
361,1044772419,361
2082,1045684594,2082
2099,1045696657,2099
201,1044417566,201
1856,1045590166,1856
1797,1045570669,1797
38,1043608482,38
178,1044387921,178
58,1043817906,58
510,1044896146,510
969,1045246222,969
1725,1045535889,1725
1050,1045280711,1050
1359,1045407232,1359
372,1044789966,372
1080,1045299503,1080
1890,1045601612,1890
162,1044348163,162
2292,1045757105,2292
62,1043899828,62
2083,1045684594,2083
1162,1045330340,1162
1174,1045336733,1174
1909,1045604603,1909
1721,1045535889,1721
564,1044942715,564
195,1044407002,195
1846,1045586641,1846
294,1044688877,294
2203,1045731418,2203
1496,1045463362,1496
771,1045111305,771
2263,1045748611,2263
2259,1045748248,2259
2066,1045681492,2066
1411,1045425068,1411
691,1045028764,691
1262,1045361037,1262
86,1044042244,86
1201,1045346859,1201
1088,1045301128,1088
158,1044348163,158
379,1044790001,379
285,1044677094,285
633,1044999719,633
1810,1045577561,1810
1952,1045618119,1952
2304,1045758137,2304
243,1044575304,243
1449,1045443230,1449
1380,1045413825,1380
1554,1045480931,1554
97,1044100897,97
2287,1045756544,2287
960,1045241826,960
1208,1045347222,1208
44,1043650580,44
1681,1045512636,1681
1790,1045570474,1790
944,1045238762,944
1229,1045351274,1229
615,1044993053,615
1222,1045350419,1222
959,1045241545,959
1544,1045478180,1544
103,1044104207,103
1319,1045390166,1319
432,1044846316,432
2137,1045705706,2137
1332,1045394164,1332
1272,1045365533,1272
1579,1045481985,1579
72,1043937480,72
324,1044730246,324
1106,1045302453,1106
600,1044968489,600
217,1044458000,217
1525,1045473268,1525
2199,1045730799,2199
277,1044652547,277
2193,1045728214,2193
1408,1045422574,1408
2227,1045739279,2227
1217,1045350187,1217
568,1044943868,568
1171,1045336733,1171
516,1044896485,516
1432,1045438020,1432
719,1045041605,719
529,1044910123,529
1862,1045591004,1862
175,1044367519,175
2256,1045748248,2256
1685,1045512636,1685
1802,1045573947,1802
1643,1045494393,1643
697,1045032333,697
454,1044850586,454
1424,1045431640,1424
20,1043495702,20
1946,1045617280,1946
1017,1045268293,1017
1341,1045404382,1341
347,1044769132,347
1020,1045269489,1020
739,1045090378,739
819,1045154238,819
985,1045258842,985
1588,1045483038,1588
410,1044819242,410
924,1045234402,924
1886,1045599241,1886
1834,1045585905,1834
1200,1045346056,1200
1970,1045641581,1970
766,1045110355,766
403,1044809898,403
1241,1045351826,1241
701,1045033048,701
928,1045234819,928
92,1044078197,92
767,1045111305,767
2216,1045732931,2216
1773,1045560663,1773
1441,1045438202,1441
397,1044808556,397
1949,1045617280,1949
756,1045104966,756
1439,1045438202,1439
1567,1045481175,1567
186,1044392363,186
715,1045036517,715
575,1044948773,575
902,1045221605,902
1367,1045411403,1367
1734,1045543530,1734
1517,1045468872,1517
1636,1045493963,1636
139,1044279832,139
1986,1045653591,1986
1145,1045317455,1145
1184,1045341471,1184
1166,1045330340,1166
1400,1045421406,1400
2148,1045711485,2148
165,1044361617,165
2005,1045657358,2005
1794,1045570482,1794
273,1044652547,273
1961,1045634599,1961
2045,1045678297,2045
1138,1045314314,1138
1460,1045449303,1460
1617,1045491776,1617
907,1045224300,907
607,1044982114,607
688,1045028393,688
1239,1045351652,1239
1362,1045411293,1362
1593,1045485650,1593
458,1044853098,458
311,1044707198,311
752,1045102327,752
1504,1045464047,1504
255,1044589406,255
923,1045233442,923
1182,1045341232,1182
428,1044846301,428
1838,1045585905,1838
871,1045188109,871
1035,1045275048,1035
1576,1045481868,1576
424,1044843918,424
973,1045246222,973
1954,1045632120,1954
1443,1045438837,1443
2025,1045671817,2025
1550,1045478376,1550
1067,1045291850,1067
1278,1045367953,1278
1215,1045348061,1215
783,1045125403,783
450,1044850586,450
1420,1045425917,1420
1290,1045372371,1290
1879,1045598437,1879
2162,1045722461,2162
1863,1045593599,1863
205,1044429906,205
586,1044954717,586
444,1044848909,444
126,1044214000,126
1490,1045462001,1490
1651,1045495328,1651
2002,1045655611,2002
184,1044389855,184
2317,1045764509,2317
1509,1045468095,1509
895,1045218059,895
1741,1045548723,1741
2151,1045716476,2151
1012,1045266709,1012
483,1044864736,483
1371,1045413526,1371
733,1045080370,733
2018,1045657799,2018
295,1044689408,295
1299,1045382014,1299
2087,1045688690,2087
1896,1045602125,1896
795,1045128766,795
2181,1045724759,2181
496,1044880929,496
1042,1045278747,1042
1031,1045274788,1031
52,1043749860,52
190,1044392363,190
144,1044285284,144
748,1045102327,748
2179,1045724030,2179
536,1044913099,536
966,1045246078,966
1054,1045282425,1054
1316,1045388760,1316
936,1045237036,936
1102,1045302410,1102
2022,1045664346,2022
1639,1045494090,1639
1708,1045523926,1708
1632,1045493963,1632
590,1044955341,590
1935,1045612863,1935
460,1044855059,460
2248,1045747129,2248
113,1044123448,113
272,1044650862,272
946,1045240995,946
1814,1045577561,1814
1494,1045462001,1494
2077,1045683252,2077
1393,1045416950,1393
673,1045021816,673
1414,1045425542,1414
1737,1045546047,1737
1010,1045266160,1010
439,1044847509,439
1376,1045413825,1376
1558,1045480931,1558
627,1044996076,627
419,1044831955,419
808,1045139541,808
81,1044027229,81
225,1044520426,225
1475,1045456771,1475
1536,1045477459,1536
2270,1045754011,2270
1312,1045387051,1312
198,1044412792,198
260,1044638123,260
339,1044760560,339
1571,1045481434,1571
657,1045014900,657
366,1044774869,366
1469,1045453249,1469
1270,1045365342,1270
1990,1045655459,1990
1386,1045416099,1386
1763,1045556364,1763
1195,1045345929,1195
557,1044942087,557
1074,1045298651,1074
729,1045048202,729
1404,1045422574,1404
2072,1045681675,2072
1678,1045510294,1678
723,1045048091,723
1230,1045351627,1230
1251,1045358739,1251
501,1044884674,501
508,1044884849,508
814,1045143944,814
1454,1045447604,1454
831,1045164703,831
1175,1045341043,1175
539,1044914830,539
1817,1045578379,1817
1592,1045483617,1592
119,1044160600,119
1892,1045602125,1892
2141,1045710634,2141
981,1045254741,981
619,1044993053,619
955,1045241545,955
1548,1045478180,1548
826,1045157743,826
1867,1045593599,1867
114,1044154993,114
1282,1045372296,1282
346,1044766839,346
2229,1045742100,2229
791,1045125754,791
100,1044104207,100
899,1045218598,899
2108,1045698576,2108
1698,1045521656,1698
420,1044831955,420
811,1045143944,811
1512,1045468544,1512
817,1045147623,817
1036,1045275048,1036
1084,1045299669,1084
1606,1045486995,1606
500,1044884674,500
405,1044813117,405
746,1045100798,746
1677,1045510294,1677
